stop_id,stop_name,similar_stop_id,similar_stop_name
463_01,緑ケ丘団地,463_01,緑ケ丘団地
463_02,緑ケ丘団地,463_01,緑ケ丘団地
464_01,若草４丁目,464_01,若草４丁目
464_02,若草４丁目,464_01,若草４丁目
465_01,千代の台団地,465_01,千代の台団地
465_02,千代の台団地,465_01,千代の台団地
466_01,若草３丁目,466_01,若草３丁目
466_02,若草３丁目,466_01,若草３丁目
467_01,新生町３丁目,467_01,新生町３丁目
467_02,新生町３丁目,467_01,新生町３丁目
468_01,新生町４丁目,468_01,新生町４丁目
468_02,新生町４丁目,468_01,新生町４丁目
471_01,新生町１丁目,471_01,新生町１丁目
471_02,新生町１丁目,471_01,新生町１丁目
472_01,新生町２丁目,472_01,新生町２丁目
472_02,新生町２丁目,472_01,新生町２丁目
473_01,新生町５丁目,473_01,新生町５丁目
473_02,新生町５丁目,473_01,新生町５丁目
474_01,富岸小学校前,474_01,富岸小学校前
474_02,富岸小学校前,474_01,富岸小学校前
475_01,富岸２丁目,475_01,富岸２丁目
475_02,富岸２丁目,475_01,富岸２丁目
476_01,亀田公園入口,476_01,亀田公園入口
476_02,亀田公園入口,476_01,亀田公園入口
481_01,汐平団地,481_01,汐平団地
481_02,汐平団地,481_01,汐平団地
491_01,若山町３丁目,491_01,若山町３丁目
491_02,若山町３丁目,491_01,若山町３丁目
501_01,若山営業所前,501_01,若山営業所前
501_02,若山営業所前,501_01,若山営業所前
502_01,総合体育館前,502_01,総合体育館前
502_02,総合体育館前,502_01,総合体育館前
503_01,若山町１丁目,503_01,若山町１丁目
503_02,若山町１丁目,503_01,若山町１丁目
504_01,桜木団地,504_01,桜木団地
504_02,桜木団地,504_01,桜木団地
505_01,桜木中央,505_01,桜木中央
505_02,桜木中央,505_01,桜木中央
506_01,緑町２丁目,506_01,緑町２丁目
506_02,緑町２丁目,506_01,緑町２丁目
507_01,桜木町１丁目,507_01,桜木町１丁目
507_02,桜木町１丁目,507_01,桜木町１丁目
508_01,新川町１丁目,508_01,新川町１丁目
508_02,新川町１丁目,508_01,新川町１丁目
511_01,幌別中央,511_01,幌別中央
511_02,幌別中央,511_01,幌別中央
521_01,幌別駅西口,521_01,幌別駅西口
521_02,幌別駅西口,521_01,幌別駅西口
531_01,幌別小学校前,531_01,幌別小学校前
531_02,幌別小学校前,531_01,幌別小学校前
541_01,労働福祉センター前,541_01,労働福祉センター前
541_02,労働福祉センター前,541_01,労働福祉センター前
542_01,千歳町４丁目,542_01,千歳町４丁目
542_02,千歳町４丁目,542_01,千歳町４丁目
551_01,千歳町６丁目,551_01,千歳町６丁目
551_02,千歳町６丁目,551_01,千歳町６丁目
552_01,千歳寮,552_01,千歳寮
552_02,千歳寮,552_01,千歳寮
2099_10,本桐,2099_10,本桐
2099_11,本桐,2099_10,本桐
570_01,岡志別公園前,570_01,岡志別公園前
570_02,岡志別公園前,570_01,岡志別公園前
571_01,市民プール前,571_01,市民プール前
581_01,中央町５丁目,581_01,中央町５丁目
581_02,中央町５丁目,581_01,中央町５丁目
601_01,社宅十字街,601_01,社宅十字街
601_02,社宅十字街,601_01,社宅十字街
620_01,石川町げんき館前,620_01,石川町げんき館前
621_01,幌別ホームストアー前,621_01,幌別ホームストアー前
621_02,幌別ホームストアー前,621_01,幌別ホームストアー前
622_01,市民会館前,622_01,市民会館前
622_02,市民会館前,622_01,市民会館前
641_01,西小学校前,641_01,西小学校前
641_02,西小学校前,641_01,西小学校前
642_01,明日中等前,642_01,明日中等前
642_02,明日中等前,642_01,明日中等前
643_01,資料館前,643_01,資料館前
643_02,資料館前,643_01,資料館前
647_01,しんた２１前,647_01,しんた２１前
647_02,しんた２１前,647_01,しんた２１前
651_01,中島町２丁目,651_01,中島町２丁目
651_02,中島町２丁目,651_01,中島町２丁目
661_01,中島町３丁目,661_01,中島町３丁目
661_02,中島町３丁目,661_01,中島町３丁目
661_04,中島町３丁目,661_01,中島町３丁目
661_05,中島町３丁目,661_01,中島町３丁目
681_01,東通,681_01,東通
681_02,東通,681_01,東通
681_03,東通,681_01,東通
681_04,東通,681_01,東通
682_01,製鉄記念室蘭病院,682_01,製鉄記念室蘭病院
691_01,知利別１丁目,691_01,知利別１丁目
691_02,知利別１丁目,691_01,知利別１丁目
1740_10,大通５丁目,1740_10,大通５丁目
1740_11,大通５丁目,1740_10,大通５丁目
711_01,知利別２丁目,711_01,知利別２丁目
711_02,知利別２丁目,711_01,知利別２丁目
721_01,知利別郵便局前,721_01,知利別郵便局前
721_02,知利別郵便局前,721_01,知利別郵便局前
722_01,知利別会館前,722_01,知利別会館前
722_02,知利別会館前,722_01,知利別会館前
723_01,天神町,723_01,天神町
723_02,天神町,723_01,天神町
724_01,清滝不動尊前,724_01,清滝不動尊前
724_02,清滝不動尊前,724_01,清滝不動尊前
725_01,変電所前,725_01,変電所前
725_02,変電所前,725_01,変電所前
726_01,水元団地,726_01,水元団地
726_02,水元団地,726_01,水元団地
730_01,中島町１丁目,730_01,中島町１丁目
730_02,中島町１丁目,730_01,中島町１丁目
731_01,仲通,731_01,仲通
731_02,仲通,731_01,仲通
731_03,仲通,731_01,仲通
731_04,仲通,731_01,仲通
741_01,八丁平入口,741_01,八丁平入口
741_02,八丁平入口,741_01,八丁平入口
742_01,八丁平中央,742_01,八丁平中央
742_02,八丁平中央,742_01,八丁平中央
751_01,八丁平１丁目,751_01,八丁平１丁目
752_01,南公園前,752_01,南公園前
752_02,南公園前,752_01,南公園前
753_01,八丁平５丁目,753_01,八丁平５丁目
754_02,八丁平１丁目,751_01,八丁平１丁目
755_01,展望台入口,755_01,展望台入口
756_01,ケアーハウス前,756_01,ケアーハウス前
761_01,１号公園入口,761_01,１号公園入口
761_02,１号公園入口,761_01,１号公園入口
762_01,３号通,762_01,３号通
762_02,３号通,762_01,３号通
763_01,八丁平４丁目,763_01,八丁平４丁目
763_02,八丁平４丁目,763_01,八丁平４丁目
764_01,大谷高校前,764_01,大谷高校前
764_02,大谷高校前,764_01,大谷高校前
765_01,室蘭養護学校前,765_01,室蘭養護学校前
771_01,中島新町,771_01,中島新町
771_02,中島新町,771_01,中島新町
781_01,中島入口,781_01,中島入口
781_02,中島入口,781_01,中島入口
781_03,中島入口,781_01,中島入口
791_01,高平町,791_01,高平町
791_02,高平町,791_01,高平町
792_01,南高平,792_01,南高平
792_02,南高平,792_01,南高平
811_01,港北町入口,811_01,港北町入口
811_02,港北町入口,811_01,港北町入口
811_03,港北町入口,811_01,港北町入口
821_01,港北町３丁目,821_01,港北町３丁目
821_02,港北町３丁目,821_01,港北町３丁目
822_01,蘭北小学校前,822_01,蘭北小学校前
822_02,蘭北小学校前,822_01,蘭北小学校前
823_01,港北町４丁目,823_01,港北町４丁目
823_02,港北町４丁目,823_01,港北町４丁目
824_01,港北町中央,824_01,港北町中央
824_02,港北町中央,824_01,港北町中央
826_01,港北町５丁目,826_01,港北町５丁目
826_02,港北町５丁目,826_01,港北町５丁目
828_01,八丁平西,828_01,八丁平西
828_02,八丁平西,828_01,八丁平西
831_01,港北町１丁目,831_01,港北町１丁目
831_02,港北町１丁目,831_01,港北町１丁目
841_01,見晴通,841_01,見晴通
841_02,見晴通,841_01,見晴通
842_01,鶯団地入口,842_01,鶯団地入口
842_02,鶯団地入口,842_01,鶯団地入口
843_01,中学校入口,843_01,中学校入口
843_02,中学校入口,843_01,中学校入口
844_01,蘭北団地,844_01,蘭北団地
844_02,蘭北団地,844_01,蘭北団地
845_01,柏木町,845_01,柏木町
845_02,柏木町,845_01,柏木町
846_01,柏木,846_01,柏木
846_32,柏木,846_01,柏木
851_01,春雨橋,851_01,春雨橋
851_02,春雨橋,851_01,春雨橋
851_03,春雨橋,851_01,春雨橋
861_01,伊能橋,861_01,伊能橋
861_02,伊能橋,861_01,伊能橋
862_01,栗林公園前,862_01,栗林公園前
862_02,栗林公園前,862_01,栗林公園前
863_01,紅葉橋,863_01,紅葉橋
863_02,紅葉橋,863_01,紅葉橋
864_01,すずかけ団地,864_01,すずかけ団地
864_02,すずかけ団地,864_01,すずかけ団地
865_01,すずかけ地蔵尊,865_01,すずかけ地蔵尊
865_02,すずかけ地蔵尊,865_01,すずかけ地蔵尊
871_01,ニュータウン入口,871_01,ニュータウン入口
871_02,ニュータウン入口,871_01,ニュータウン入口
872_01,すずかけニュータウン,872_01,すずかけニュータウン
872_32,すずかけニュータウン,872_01,すずかけニュータウン
881_01,香川入口,881_01,香川入口
882_01,香川神社前,882_01,香川神社前
883_01,香川町,883_01,香川町
884_01,浄水場前,884_01,浄水場前
891_01,本輪西２丁目,891_01,本輪西２丁目
891_02,本輪西２丁目,891_01,本輪西２丁目
901_01,本輪西駅前,901_01,本輪西駅前
901_02,本輪西駅前,901_01,本輪西駅前
911_01,幌萌町,911_01,幌萌町
911_02,幌萌町,911_01,幌萌町
912_01,ENEOS室蘭事業所前,912_01,ENEOS室蘭事業所前
912_02,ENEOS室蘭事業所前,912_01,ENEOS室蘭事業所前
921_01,陣屋,921_01,陣屋
921_02,陣屋,921_01,陣屋
1743_10,保健所前,1743_10,保健所前
1743_11,保健所前,1743_10,保健所前
1493_10,新冠温泉レコードの湯,1493_10,新冠温泉レコードの湯
2507_10,穂別緑ヶ丘団地前,2507_10,穂別緑ヶ丘団地前
941_01,西陣屋,941_01,西陣屋
941_02,西陣屋,941_01,西陣屋
942_01,崎守町,942_01,崎守町
942_02,崎守町,942_01,崎守町
943_01,白鳥台２丁目,943_01,白鳥台２丁目
943_02,白鳥台２丁目,943_01,白鳥台２丁目
944_01,白鳥台５丁目,944_01,白鳥台５丁目
944_02,白鳥台５丁目,944_01,白鳥台５丁目
945_01,白鳥台４丁目,945_01,白鳥台４丁目
945_02,白鳥台４丁目,945_01,白鳥台４丁目
946_01,雇用促進住宅入口,946_01,雇用促進住宅入口
946_02,雇用促進住宅入口,946_01,雇用促進住宅入口
951_01,北公園前,951_01,北公園前
951_02,北公園前,951_01,北公園前
961_01,白鳥台中央,961_01,白鳥台中央
962_02,市役所入口,962_02,市役所入口
962_03,市役所入口,962_02,市役所入口
971_01,中嶋神社前,971_01,中嶋神社前
971_02,中嶋神社前,971_01,中嶋神社前
981_01,中央町１丁目,981_01,中央町１丁目
981_02,中央町１丁目,981_01,中央町１丁目
982_01,白鳥台入口,982_01,白鳥台入口
982_02,白鳥台入口,982_01,白鳥台入口
983_01,幡守神社入口,983_01,幡守神社入口
983_02,幡守神社入口,983_01,幡守神社入口
984_01,石川町,984_01,石川町
984_02,石川町,984_01,石川町
990_01,みたら・水族館前,990_01,みたら・水族館前
990_02,みたら・水族館前,990_01,みたら・水族館前
991_01,エンルムマリーナ前,991_01,エンルムマリーナ前
1011_10,黄金,1011_10,黄金
1011_11,黄金,1011_10,黄金
1012_10,黄金神社,1012_10,黄金神社
1012_11,黄金神社,1012_10,黄金神社
1013_10,北黄金貝塚公園前,1013_10,北黄金貝塚公園前
1013_11,北黄金貝塚公園前,1013_10,北黄金貝塚公園前
1014_10,大谷地,1014_10,大谷地
1014_11,大谷地,1014_10,大谷地
1015_10,達南,1015_10,達南
1015_11,達南,1015_10,達南
1021_10,伊達緑丘高校前,1021_10,伊達緑丘高校前
1021_11,伊達緑丘高校前,1021_10,伊達緑丘高校前
1022_10,みどり団地,1022_10,みどり団地
1022_11,みどり団地,1022_10,みどり団地
1023_10,西８号,1023_10,西８号
1024_10,出雲,1024_10,出雲
1025_10,みどり会館入口,1025_10,みどり会館入口
1025_11,みどり会館入口,1025_10,みどり会館入口
1028_10,上稀府,1028_10,上稀府
1031_10,南稀府,1031_10,南稀府
1031_11,南稀府,1031_10,南稀府
1031_12,南稀府,1031_10,南稀府
1031_13,南稀府,1031_10,南稀府
1033_10,寒別発電所口,1033_10,寒別発電所口
1033_11,寒別発電所口,1033_10,寒別発電所口
1041_10,稀府学校前,1041_10,稀府学校前
1041_12,稀府学校前,1041_10,稀府学校前
1043_11,すすきの,1043_11,すすきの
1043_32,すすきの,1043_11,すすきの
1051_10,中稀府,1051_10,中稀府
1051_11,中稀府,1051_10,中稀府
1052_10,北稀府,1052_10,北稀府
1052_11,北稀府,1052_10,北稀府
1053_10,萩原,1053_10,萩原
1053_11,萩原,1053_10,萩原
1054_10,あさひが丘,1054_10,あさひが丘
1054_11,あさひが丘,1054_10,あさひが丘
1055_10,舟岡,1055_10,舟岡
