stop_id,stop_name,similar_stop_id,similar_stop_name
S011000009300000,声問二丁目,S0110000093,声問二丁目
S0110000094,声問三丁目,S0110000094,声問三丁目
S011000009400000,声問三丁目,S0110000094,声問三丁目
S0110000095,声問ふれあい橋,S0110000095,声問ふれあい橋
S011000009500000,声問ふれあい橋,S0110000095,声問ふれあい橋
S011000009500001,声問ふれあい橋,S0110000095,声問ふれあい橋
S0110000096,養護学校前（稚内市）,S0110000096,養護学校前（稚内市）
S011000009600000,養護学校前（稚内市）,S0110000096,養護学校前（稚内市）
S0110000097,ふれあい公園,S0110000097,ふれあい公園
S011000009700000,ふれあい公園,S0110000097,ふれあい公園
S0110000098,明治乳業前,S0110000098,明治乳業前
S011000009800000,明治乳業前,S0110000098,明治乳業前
S0110000099,声問五丁目,S0110000099,声問五丁目
S011000009900000,声問五丁目,S0110000099,声問五丁目
S0110000100,緑ヶ丘学園前,S0110000100,緑ヶ丘学園前
S011000010000000,緑ヶ丘学園前,S0110000100,緑ヶ丘学園前
S0110000101,大沼公園入口,S0110000101,大沼公園入口
S011000010100000,大沼公園入口,S0110000101,大沼公園入口
S0110000102,自動車学校前［稚内市］,S0110000102,自動車学校前［稚内市］
S011000010200000,自動車学校前［稚内市］,S0110000102,自動車学校前［稚内市］
S0110000103,メグマ原生花園,S0110000103,メグマ原生花園
S011000010300000,メグマ原生花園,S0110000103,メグマ原生花園
S0110000104,増幌入口,S0110000104,増幌入口
S011000010400000,増幌入口,S0110000104,増幌入口
S0110000105,増幌橋,S0110000105,増幌橋
S011000010500000,増幌橋,S0110000105,増幌橋
S0110000106,富磯南１,S0110000106,富磯南１
S011000010600000,富磯南１,S0110000106,富磯南１
S0110000107,富磯南２,S0110000107,富磯南２
S011000010700000,富磯南２,S0110000107,富磯南２
S0110000108,富磯中央,S0110000108,富磯中央
S011000010800000,富磯中央,S0110000108,富磯中央
S0110000109,富磯小学校前,S0110000109,富磯小学校前
S011000010900000,富磯小学校前,S0110000109,富磯小学校前
S0110000110,富磯,S0110000110,富磯
S011000011000000,富磯,S0110000110,富磯
S0110000111,富磯橋,S0110000111,富磯橋
S011000011100000,富磯橋,S0110000111,富磯橋
S0110000112,富磯漁港前,S0110000112,富磯漁港前
S011000011200000,富磯漁港前,S0110000112,富磯漁港前
S0110000113,宗谷１,S0110000113,宗谷１
S011000011300000,宗谷１,S0110000113,宗谷１
S0110000114,宗谷,S0110000114,宗谷
S011000011400000,宗谷,S0110000114,宗谷
S0110000115,宗谷中学校前,S0110000115,宗谷中学校前
S011000011500000,宗谷中学校前,S0110000115,宗谷中学校前
S0110000116,恩頃間内,S0110000116,恩頃間内
S011000011600000,恩頃間内,S0110000116,恩頃間内
S0110000117,第二清浜,S0110000117,第二清浜
S011000011700000,第二清浜,S0110000117,第二清浜
S0110000118,珊内,S0110000118,珊内
S011000011800000,珊内,S0110000118,珊内
S0110000119,宗谷岬,S0110000119,宗谷岬
S011000011900000,宗谷岬,S0110000119,宗谷岬
S0110000120,宗谷岬漁港前,S0110000120,宗谷岬漁港前
S011000012000000,宗谷岬漁港前,S0110000120,宗谷岬漁港前
S0110000121,宗谷岬会館前,S0110000121,宗谷岬会館前
S011000012100000,宗谷岬会館前,S0110000121,宗谷岬会館前
S0110000122,宗谷岬３区,S0110000122,宗谷岬３区
S011000012200000,宗谷岬３区,S0110000122,宗谷岬３区
S0110000123,大岬小学校前,S0110000123,大岬小学校前
S011000012300000,大岬小学校前,S0110000123,大岬小学校前
S0110000124,東浦,S0110000124,東浦
S011000012400000,東浦,S0110000124,東浦
S0110000125,苗太路,S0110000125,苗太路
S011000012500000,苗太路,S0110000125,苗太路
S0110000126,鈴木宅前,S0110000126,鈴木宅前
S011000012600000,鈴木宅前,S0110000126,鈴木宅前
S0110000127,知来別学校前,S0110000127,知来別学校前
S011000012700000,知来別学校前,S0110000127,知来別学校前
S0110000128,知来別漁港前,S0110000128,知来別漁港前
S011000012800000,知来別漁港前,S0110000128,知来別漁港前
S0110000129,天野宅前,S0110000129,天野宅前
S011000012900000,天野宅前,S0110000129,天野宅前
S0110000130,知来別シネシンコ,S0110000130,知来別シネシンコ
S011000013000000,知来別シネシンコ,S0110000130,知来別シネシンコ
S0110000131,浜鬼志別シネシンコ,S0110000131,浜鬼志別シネシンコ
S011000013100000,浜鬼志別シネシンコ,S0110000131,浜鬼志別シネシンコ
S0110000132,浜鬼志別局前,S0110000132,浜鬼志別局前
S011000013200000,浜鬼志別局前,S0110000132,浜鬼志別局前
S0110000133,管理センター前（浜鬼志別）,S0110000133,管理センター前（浜鬼志別）
S0110000134,新生農場前,S0110000134,新生農場前
S011000013400000,新生農場前,S0110000134,新生農場前
S011000013400001,新生農場前,S0110000134,新生農場前
S0110000135,国民健康保険病院前（猿払村）,S0110000135,国民健康保険病院前（猿払村）
S011000013500000,国民健康保険病院前（猿払村）,S0110000135,国民健康保険病院前（猿払村）
S011000013500001,国民健康保険病院前（猿払村）,S0110000135,国民健康保険病院前（猿払村）
S0110000136,Ａコープ前,S0110000136,Ａコープ前
S0110000137,鬼志別ターミナル,S0110000137,鬼志別ターミナル
