stop_id,stop_name,similar_stop_id,similar_stop_name
S0111000142,双沖港,S0111000142,双沖港
S011100014200000,双沖港,S0111000142,双沖港
S0111000143,沖根辺,S0111000143,沖根辺
S011100014300000,沖根辺,S0111000143,沖根辺
S0111000144,第二沖根辺,S0111000144,第二沖根辺
S011100014400000,第二沖根辺,S0111000144,第二沖根辺
S0111000145,引臼,S0111000145,引臼
S011100014500000,引臼,S0111000145,引臼
S0111000146,フラリ,S0111000146,フラリ
S011100014600000,フラリ,S0111000146,フラリ
S0111000148,歯舞郵便局前,S0111000148,歯舞郵便局前
S011100014800000,歯舞郵便局前,S0111000148,歯舞郵便局前
S0111000149,歯舞診療所前,S0111000149,歯舞診療所前
S011100014900000,歯舞診療所前,S0111000149,歯舞診療所前
S0111000150,歯舞信金前,S0111000150,歯舞信金前
S011100015000000,歯舞信金前,S0111000150,歯舞信金前
S0111000151,歯舞神社前,S0111000151,歯舞神社前
S011100015100000,歯舞神社前,S0111000151,歯舞神社前
S0111000152,法泉寺前,S0111000152,法泉寺前
S011100015200000,法泉寺前,S0111000152,法泉寺前
S0111000153,珸瑶瑁,S0111000153,珸瑶瑁
S011100015300000,珸瑶瑁,S0111000153,珸瑶瑁
S0111000154,珸瑶瑁一区,S0111000154,珸瑶瑁一区
S011100015400000,珸瑶瑁一区,S0111000154,珸瑶瑁一区
S0111000155,珸瑶瑁局前,S0111000155,珸瑶瑁局前
S011100015500000,珸瑶瑁局前,S0111000155,珸瑶瑁局前
S0111000157,とりといし,S0111000157,とりといし
S011100015700000,とりといし,S0111000157,とりといし
S0111000158,納沙布岬,S0111000158,納沙布岬
S011100015800000,納沙布岬,S0111000158,納沙布岬
S0111002706,湾中組合前,S0111002706,湾中組合前
S011100270600000,湾中組合前,S0111002706,湾中組合前
S0111002708,栄町,S0111002708,栄町
S011100270800000,栄町,S0111002708,栄町
S0111002709,駒場町入口,S0111002709,駒場町入口
S011100270900000,駒場町入口,S0111002709,駒場町入口
S0111002710,宝林町４丁目,S0111002710,宝林町４丁目
S011100271000000,宝林町４丁目,S0111002710,宝林町４丁目
S0111002711,建設管理部前,S0111002711,建設管理部前
S011100271100000,建設管理部前,S0111002711,建設管理部前
S0111002712,根室花まる前,S0111002712,根室花まる前
S011100271200000,根室花まる前,S0111002712,根室花まる前
S011100271200001,根室花まる前,S0111002712,根室花まる前
S0111002713,柏陵中学校前［旧西浜町４丁目］,S0111002713,柏陵中学校前［旧西浜町４丁目］
S011100271300000,柏陵中学校前［旧西浜町４丁目］,S0111002713,柏陵中学校前［旧西浜町４丁目］
S0111002714,西浜ナオエー前,S0111002714,西浜ナオエー前
S011100271400000,西浜ナオエー前,S0111002714,西浜ナオエー前
S0111002715,ニホロ入口,S0111002715,ニホロ入口
S011100271500000,ニホロ入口,S0111002715,ニホロ入口
S0111002716,自動車学校前,S0111002716,自動車学校前
S011100271600000,自動車学校前,S0111002716,自動車学校前
S0111002717,トモシリ岬入口,S0111002717,トモシリ岬入口
S011100271700000,トモシリ岬入口,S0111002717,トモシリ岬入口
S0111002718,歯舞２丁目,S0111002718,歯舞２丁目
S011100271800000,歯舞２丁目,S0111002718,歯舞２丁目
S0111002719,珸瑶瑁港入口,S0111002719,珸瑶瑁港入口
S011100271900000,珸瑶瑁港入口,S0111002719,珸瑶瑁港入口
