stop_id,stop_name,similar_stop_id,similar_stop_name
608_01,橋詰,608_01,橋詰
608_02,橋詰,608_01,橋詰
609_01,幸栄町,609_01,幸栄町
609_02,幸栄町,609_01,幸栄町
610_01,郵便局前,610_01,郵便局前
610_02,郵便局前,610_01,郵便局前
611_01,尾岱沼,611_01,尾岱沼
611_02,尾岱沼,611_01,尾岱沼
612_01,公営住宅,612_01,公営住宅
612_02,公営住宅,612_01,公営住宅
613_01,野付中学校,613_01,野付中学校
613_02,野付中学校,613_01,野付中学校
614_01,野付小学校,614_01,野付小学校
614_02,野付小学校,614_01,野付小学校
615_01,春別,615_01,春別
615_02,春別,615_01,春別
616_01,春別中央,616_01,春別中央
616_02,春別中央,616_01,春別中央
617_01,白鳥台,617_01,白鳥台
640_01,漁協組合前,640_01,漁協組合前
641_01,洞くつ前,641_01,洞くつ前
642_01,チトライ,642_01,チトライ
643_01,ガゼ岩,643_01,ガゼ岩
644_01,隋道口,644_01,隋道口
645_01,海岸町第一,645_01,海岸町第一
646_01,海岸町第二,646_01,海岸町第二
647_01,神社前,647_01,神社前
648_01,海岸町中央,648_01,海岸町中央
649_01,南橋詰,649_01,南橋詰
650_01,サシルイ,650_01,サシルイ
651_01,サシルイ中央,651_01,サシルイ中央
652_01,天狗岩,652_01,天狗岩
653_01,サクホク橋詰,653_01,サクホク橋詰
654_01,モセカル別中央,654_01,モセカル別中央
655_01,岬町橋詰,655_01,岬町橋詰
656_01,岬町漁港前,656_01,岬町漁港前
657_01,コミュニティセンター前,657_01,コミュニティセンター前
658_01,建根別橋詰,658_01,建根別橋詰
659_01,建根別中央,659_01,建根別中央
660_01,岩見橋詰,660_01,岩見橋詰
818_01,摩周営業所,818_01,摩周営業所
818_02,摩周営業所,818_01,摩周営業所
820_01,布施医院前,820_01,布施医院前
820_02,布施医院前,820_01,布施医院前
821_01,摩周駅前,821_01,摩周駅前
821_02,摩周駅前,821_01,摩周駅前
822_01,農協前,822_01,農協前
822_02,農協前,822_01,農協前
823_01,新市街,823_01,新市街
823_02,新市街,823_01,新市街
826_01,厚生病院前,826_01,厚生病院前
826_02,厚生病院前,826_01,厚生病院前
825_01,おひさま保育園,825_01,おひさま保育園
806_01,見晴台団地,806_01,見晴台団地
806_02,見晴台団地,806_01,見晴台団地
807_01,美里クリニック,807_01,美里クリニック
807_02,美里クリニック,807_01,美里クリニック
805_01,高校前,805_01,高校前
805_02,高校前,805_01,高校前
804_01,高台,804_01,高台
804_02,高台,804_01,高台
817_01,摩周大通り,817_01,摩周大通り
817_02,摩周大通り,817_01,摩周大通り
816_01,摩周大通り橋詰,816_01,摩周大通り橋詰
816_02,摩周大通り橋詰,816_01,摩周大通り橋詰
815_01,すずらん丘,815_01,すずらん丘
815_02,すずらん丘,815_01,すずらん丘
814_01,開発前,814_01,開発前
814_02,開発前,814_01,開発前
862_01,摩周入口,862_01,摩周入口
862_02,摩周入口,862_01,摩周入口
863_01,摩周文化センター,863_01,摩周文化センター
863_02,摩周文化センター,863_01,摩周文化センター
864_01,川湯分岐,864_01,川湯分岐
864_02,川湯分岐,864_01,川湯分岐
865_01,札友内跨線,865_01,札友内跨線
865_02,札友内跨線,865_01,札友内跨線
866_01,第5部落,866_01,第5部落
866_02,第5部落,866_01,第5部落
867_01,美富入口,867_01,美富入口
867_02,美富入口,867_01,美富入口
868_01,ふか場,868_01,ふか場
868_02,ふか場,868_01,ふか場
869_01,第6部落,869_01,第6部落
869_02,第6部落,869_01,第6部落
870_01,美留和,870_01,美留和
870_02,美留和,870_01,美留和
871_01,学校前,871_01,学校前
871_02,学校前,871_01,学校前
872_01,東4号線,872_01,東4号線
872_02,東4号線,872_01,東4号線
873_01,摩周分岐,873_01,摩周分岐
873_02,摩周分岐,873_01,摩周分岐
874_01,川湯駅通り,874_01,川湯駅通り
874_02,川湯駅通り,874_01,川湯駅通り
874_03,川湯駅通り,874_01,川湯駅通り
875_01,川湯駅,875_01,川湯駅
876_01,牧場前,876_01,牧場前
876_02,牧場前,876_01,牧場前
877_01,66線,877_01,66線
877_02,66線,877_01,66線
878_01,苗畑入口,878_01,苗畑入口
878_02,苗畑入口,878_01,苗畑入口
879_01,小学校前,879_01,小学校前
879_02,小学校前,879_01,小学校前
880_01,敷島通り,880_01,敷島通り
880_02,敷島通り,880_01,敷島通り
881_01,役所支所前,881_01,役所支所前
881_02,役所支所前,881_01,役所支所前
882_01,郵便局前,882_01,郵便局前
882_02,郵便局前,882_01,郵便局前
883_01,仁伏通り,883_01,仁伏通り
883_02,仁伏通り,883_01,仁伏通り
885_01,大鵬相撲記念館,885_01,大鵬相撲記念館
800_01,桜町団地,800_01,桜町団地
800_02,桜町団地,800_01,桜町団地
801_01,土木現業所,801_01,土木現業所
801_02,土木現業所,801_01,土木現業所
802_01,桜丘公園前,802_01,桜丘公園前
802_02,桜丘公園前,802_01,桜丘公園前
803_01,鐺別坂下,803_01,鐺別坂下
803_02,鐺別坂下,803_01,鐺別坂下
808_01,鐺別団地前,808_01,鐺別団地前
808_02,鐺別団地前,808_01,鐺別団地前
808_03,鐺別団地前,808_01,鐺別団地前
808_04,鐺別団地前,808_01,鐺別団地前
809_01,弟子屈中学校下,809_01,弟子屈中学校下
809_02,弟子屈中学校下,809_01,弟子屈中学校下
810_01,弟子屈クリニック前,810_01,弟子屈クリニック前
810_02,弟子屈クリニック前,810_01,弟子屈クリニック前
812_01,フクハラ前,812_01,フクハラ前
812_02,フクハラ前,812_01,フクハラ前
813_01,すずらんこども館前,813_01,すずらんこども館前
813_02,すずらんこども館前,813_01,すずらんこども館前
819_01,弟子屈町役場前,819_01,弟子屈町役場前
819_02,弟子屈町役場前,819_01,弟子屈町役場前
