stop_id,stop_name,similar_stop_id,similar_stop_name
133_01,国道西17条,133_01,国道西17条
133_02,国道西17条,133_01,国道西17条
133_03,国道西17条,133_01,国道西17条
134_01,西16条1丁目,134_01,西16条1丁目
134_02,西16条1丁目,134_01,西16条1丁目
135_01,報和団地,135_01,報和団地
135_02,報和団地,135_01,報和団地
136_01,西15条1丁目,136_01,西15条1丁目
136_02,西15条1丁目,136_01,西15条1丁目
137_01,西14条1丁目,137_01,西14条1丁目
137_02,西14条1丁目,137_01,西14条1丁目
138_01,西13条1丁目,138_01,西13条1丁目
138_02,西13条1丁目,138_01,西13条1丁目
139_01,西11条1丁目,139_01,西11条1丁目
139_02,西11条1丁目,139_01,西11条1丁目
140_01,西9条1丁目,140_01,西9条1丁目
140_02,西9条1丁目,140_01,西9条1丁目
141_01,西7条1丁目,141_01,西7条1丁目
141_02,西7条1丁目,141_01,西7条1丁目
142_01,西5条1丁目,142_01,西5条1丁目
142_02,西5条1丁目,142_01,西5条1丁目
143_01,明星校前,143_01,明星校前
143_02,明星校前,143_01,明星校前
144_01,西6条27丁目,144_01,西6条27丁目
144_02,西6条27丁目,144_01,西6条27丁目
145_01,西8条27丁目,145_01,西8条27丁目
145_02,西8条27丁目,145_01,西8条27丁目
146_01,西10条27丁目,146_01,西10条27丁目
146_02,西10条27丁目,146_01,西10条27丁目
147_01,動物園前,147_01,動物園前
147_02,動物園前,147_01,動物園前
148_01,西12条28丁目,148_01,西12条28丁目
148_02,西12条28丁目,148_01,西12条28丁目
149_01,西12条31丁目,149_01,西12条31丁目
149_02,西12条31丁目,149_01,西12条31丁目
150_01,西12条33丁目,150_01,西12条33丁目
150_02,西12条33丁目,150_01,西12条33丁目
151_01,西12条34丁目,151_01,西12条34丁目
151_02,西12条34丁目,151_01,西12条34丁目
151_03,西12条34丁目,151_01,西12条34丁目
151_04,西12条34丁目,151_01,西12条34丁目
152_01,稲田,152_01,稲田
152_02,稲田,152_01,稲田
153_01,春光団地,153_01,春光団地
153_02,春光団地,153_01,春光団地
154_01,南の森西1丁目,154_01,南の森西1丁目
154_02,南の森西1丁目,154_01,南の森西1丁目
155_01,緑陽高校前,155_01,緑陽高校前
155_02,緑陽高校前,155_01,緑陽高校前
155_03,緑陽高校前,155_01,緑陽高校前
155_04,緑陽高校前,155_01,緑陽高校前
156_01,南の森西4丁目,156_01,南の森西4丁目
156_02,南の森西4丁目,156_01,南の森西4丁目
157_01,光南病院前,157_01,光南病院前
157_02,光南病院前,157_01,光南病院前
158_01,大空団地入口,158_01,大空団地入口
158_02,大空団地入口,158_01,大空団地入口
158_03,大空団地入口,158_01,大空団地入口
159_01,大空2丁目,159_01,大空2丁目
160_01,大空3丁目,160_01,大空3丁目
161_01,大空5丁目,161_01,大空5丁目
162_01,大空7丁目,162_01,大空7丁目
163_01,大空8丁目,163_01,大空8丁目
164_01,大空10丁目,164_01,大空10丁目
165_01,南町郵便局前,165_01,南町郵便局前
165_02,南町郵便局前,165_01,南町郵便局前
1053_01,東8条,1053_01,東8条
167_01,西帯広,167_01,西帯広
167_02,西帯広,167_01,西帯広
168_01,西帯広郵便局前,168_01,西帯広郵便局前
168_02,西帯広郵便局前,168_01,西帯広郵便局前
169_01,西福祉センター前,169_01,西福祉センター前
169_02,西福祉センター前,169_01,西福祉センター前
170_01,柳橋,170_01,柳橋
170_02,柳橋,170_01,柳橋
171_01,西23条2丁目,171_01,西23条2丁目
171_02,西23条2丁目,171_01,西23条2丁目
171_03,西23条2丁目,171_01,西23条2丁目
171_04,西23条2丁目,171_01,西23条2丁目
172_01,三条高校・開西病院前,172_01,三条高校・開西病院前
172_02,三条高校・開西病院前,172_01,三条高校・開西病院前
173_01,おふね公園前,173_01,おふね公園前
173_02,おふね公園前,173_01,おふね公園前
174_01,中島通3丁目,174_01,中島通3丁目
174_02,中島通3丁目,174_01,中島通3丁目
175_01,新緑通23条,175_01,新緑通23条
175_02,新緑通23条,175_01,新緑通23条
176_01,西22条4丁目,176_01,西22条4丁目
176_02,西22条4丁目,176_01,西22条4丁目
177_01,新緑通22条,177_01,新緑通22条
177_02,新緑通22条,177_01,新緑通22条
178_01,新緑通公住前,178_01,新緑通公住前
178_02,新緑通公住前,178_01,新緑通公住前
179_01,新緑通21条,179_01,新緑通21条
179_02,新緑通21条,179_01,新緑通21条
180_01,新緑通20条,180_01,新緑通20条
180_02,新緑通20条,180_01,新緑通20条
181_01,西20条4丁目,181_01,西20条4丁目
181_02,西20条4丁目,181_01,西20条4丁目
182_01,大谷高校前,182_01,大谷高校前
182_02,大谷高校前,182_01,大谷高校前
183_01,西18条4丁目,183_01,西18条4丁目
183_02,西18条4丁目,183_01,西18条4丁目
184_01,新緑通18条,184_01,新緑通18条
184_02,新緑通18条,184_01,新緑通18条
185_01,西17条4丁目,185_01,西17条4丁目
185_02,西17条4丁目,185_01,西17条4丁目
186_01,新緑通17条,186_01,新緑通17条
186_02,新緑通17条,186_01,新緑通17条
187_01,西16条4丁目,187_01,西16条4丁目
187_02,西16条4丁目,187_01,西16条4丁目
188_01,新緑通16条,188_01,新緑通16条
188_02,新緑通16条,188_01,新緑通16条
189_01,西15条13丁目,189_01,西15条13丁目
189_02,西15条13丁目,189_01,西15条13丁目
190_01,西14条13丁目,190_01,西14条13丁目
190_02,西14条13丁目,190_01,西14条13丁目
191_01,西12条13丁目,191_01,西12条13丁目
191_02,西12条13丁目,191_01,西12条13丁目
192_01,西10条13丁目,192_01,西10条13丁目
192_02,西10条13丁目,192_01,西10条13丁目
193_01,鉄南保育園前,193_01,鉄南保育園前
193_02,鉄南保育園前,193_01,鉄南保育園前
194_01,西7条13丁目,194_01,西7条13丁目
194_02,西7条13丁目,194_01,西7条13丁目
195_01,すずらん橋,195_01,すずらん橋
195_02,すずらん橋,195_01,すずらん橋
196_01,木野大通8丁目,196_01,木野大通8丁目
196_02,木野大通8丁目,196_01,木野大通8丁目
197_01,木野大通12丁目,197_01,木野大通12丁目
197_02,木野大通12丁目,197_01,木野大通12丁目
198_01,木野大通14丁目,198_01,木野大通14丁目
198_02,木野大通14丁目,198_01,木野大通14丁目
199_01,木野大通15丁目,199_01,木野大通15丁目
199_02,木野大通15丁目,199_01,木野大通15丁目
200_01,木野大通16丁目,200_01,木野大通16丁目
200_02,木野大通16丁目,200_01,木野大通16丁目
200_03,木野大通16丁目,200_01,木野大通16丁目
200_04,木野大通16丁目,200_01,木野大通16丁目
201_01,柳町小学校前,201_01,柳町小学校前
201_02,柳町小学校前,201_01,柳町小学校前
202_01,柳町南区,202_01,柳町南区
202_02,柳町南区,202_01,柳町南区
203_01,柳町団地,203_01,柳町団地
203_02,柳町団地,203_01,柳町団地
204_01,柳町北区,204_01,柳町北区
204_02,柳町北区,204_01,柳町北区
205_01,柳町公住前,205_01,柳町公住前
205_02,柳町公住前,205_01,柳町公住前
206_01,柳町工業団地前,206_01,柳町工業団地前
206_02,柳町工業団地前,206_01,柳町工業団地前
207_01,よつ葉乳業東口,207_01,よつ葉乳業東口
207_02,よつ葉乳業東口,207_01,よつ葉乳業東口
208_01,音更東通18丁目,208_01,音更東通18丁目
208_02,音更東通18丁目,208_01,音更東通18丁目
209_01,森林組合前,209_01,森林組合前
209_02,森林組合前,209_01,森林組合前
210_01,音更更葉園前,210_01,音更更葉園前
210_02,音更更葉園前,210_01,音更更葉園前
211_01,音更梢公住前,211_01,音更梢公住前
211_02,音更梢公住前,211_01,音更梢公住前
212_01,音更花園通,212_01,音更花園通
212_02,音更花園通,212_01,音更花園通
213_01,音更新通11丁目,213_01,音更新通11丁目
213_02,音更新通11丁目,213_01,音更新通11丁目
213_03,音更新通11丁目,213_01,音更新通11丁目
213_04,音更新通11丁目,213_01,音更新通11丁目
214_01,音更役場前,214_01,音更役場前
214_02,音更役場前,214_01,音更役場前
215_01,音更小学校前,215_01,音更小学校前
215_02,音更小学校前,215_01,音更小学校前
216_01,プロスパ6,216_01,プロスパ6
216_02,プロスパ6,216_01,プロスパ6
217_01,音更大通４丁目,217_01,音更大通４丁目
217_02,音更大通４丁目,217_01,音更大通４丁目
218_01,音更大通1丁目,218_01,音更大通1丁目
218_02,音更大通1丁目,218_01,音更大通1丁目
219_01,音更北陽台,219_01,音更北陽台
219_02,音更北陽台,219_01,音更北陽台
220_01,音更桜ヶ丘西,220_01,音更桜ヶ丘西
220_02,音更桜ヶ丘西,220_01,音更桜ヶ丘西
221_01,音更桜ヶ丘,221_01,音更桜ヶ丘
223_01,白樺通21条,223_01,白樺通21条
223_02,白樺通21条,223_01,白樺通21条
224_01,西21条2丁目,224_01,西21条2丁目
224_02,西21条2丁目,224_01,西21条2丁目
224_03,西21条2丁目,224_01,西21条2丁目
224_04,西21条2丁目,224_01,西21条2丁目
225_01,白樺通20条,225_01,白樺通20条
225_02,白樺通20条,225_01,白樺通20条
226_01,西20条2丁目,226_01,西20条2丁目
226_02,西20条2丁目,226_01,西20条2丁目
227_01,白樺通19条,227_01,白樺通19条
227_02,白樺通19条,227_01,白樺通19条
228_01,西19条2丁目,228_01,西19条2丁目
228_02,西19条2丁目,228_01,西19条2丁目
229_01,白樺通18条,229_01,白樺通18条
229_02,白樺通18条,229_01,白樺通18条
230_01,西18条2丁目,230_01,西18条2丁目
230_02,西18条2丁目,230_01,西18条2丁目
230_03,西18条2丁目,230_01,西18条2丁目
231_01,柏林台南町2丁目,231_01,柏林台南町2丁目
231_02,柏林台南町2丁目,231_01,柏林台南町2丁目
232_01,柏林台南町1丁目,232_01,柏林台南町1丁目
232_02,柏林台南町1丁目,232_01,柏林台南町1丁目
233_01,白樺通16条,233_01,白樺通16条
233_02,白樺通16条,233_01,白樺通16条
234_01,西15条9丁目,234_01,西15条9丁目
234_02,西15条9丁目,234_01,西15条9丁目
235_01,帯広厚生病院前,235_01,帯広厚生病院前
236_01,帯広競馬場前,236_01,帯広競馬場前
236_02,帯広競馬場前,236_01,帯広競馬場前
237_01,西11条9丁目,237_01,西11条9丁目
237_02,西11条9丁目,237_01,西11条9丁目
238_01,西9条9丁目,238_01,西9条9丁目
238_02,西9条9丁目,238_01,西9条9丁目
239_01,西7条9丁目,239_01,西7条9丁目
239_02,西7条9丁目,239_01,西7条9丁目
240_01,大通11丁目,240_01,大通11丁目
240_02,大通11丁目,240_01,大通11丁目
241_01,東2条11丁目,241_01,東2条11丁目
241_02,東2条11丁目,241_01,東2条11丁目
242_01,東4条11丁目,242_01,東4条11丁目
242_02,東4条11丁目,242_01,東4条11丁目
243_01,東4条14丁目,243_01,東4条14丁目
243_02,東4条14丁目,243_01,東4条14丁目
244_01,東4条16丁目,244_01,東4条16丁目
244_02,東4条16丁目,244_01,東4条16丁目
245_01,東4条18丁目,245_01,東4条18丁目
245_02,東4条18丁目,245_01,東4条18丁目
246_01,光南校前,246_01,光南校前
246_02,光南校前,246_01,光南校前
247_01,東4条22丁目,247_01,東4条22丁目
247_02,東4条22丁目,247_01,東4条22丁目
248_01,東4条24丁目,248_01,東4条24丁目
248_02,東4条24丁目,248_01,東4条24丁目
249_01,東3条24丁目,249_01,東3条24丁目
249_02,東3条24丁目,249_01,東3条24丁目
250_01,東2条24丁目,250_01,東2条24丁目
250_02,東2条24丁目,250_01,東2条24丁目
251_01,東2条26丁目,251_01,東2条26丁目
251_02,東2条26丁目,251_01,東2条26丁目
252_01,大通26丁目,252_01,大通26丁目
252_02,大通26丁目,252_01,大通26丁目
253_01,西3条26丁目,253_01,西3条26丁目
253_02,西3条26丁目,253_01,西3条26丁目
254_01,川西3号,254_01,川西3号
254_02,川西3号,254_01,川西3号
1054_01,東校前,1054_01,東校前
256_01,西5条30丁目,256_01,西5条30丁目
256_02,西5条30丁目,256_01,西5条30丁目
257_01,西5条南橋,257_01,西5条南橋
257_02,西5条南橋,257_01,西5条南橋
258_01,西5条34丁目,258_01,西5条34丁目
258_02,西5条34丁目,258_01,西5条34丁目
259_01,イトーヨーカドー入口,259_01,イトーヨーカドー入口
259_02,イトーヨーカドー入口,259_01,イトーヨーカドー入口
260_01,北高．北斗病院前,260_01,北高．北斗病院前
260_02,北高．北斗病院前,260_01,北高．北斗病院前
261_01,工業高校前,261_01,工業高校前
261_02,工業高校前,261_01,工業高校前
262_01,稲田2号通,262_01,稲田2号通
262_02,稲田2号通,262_01,稲田2号通
263_01,川西2号,263_01,川西2号
263_02,川西2号,263_01,川西2号
264_01,帯広記念病院入口,264_01,帯広記念病院入口
264_02,帯広記念病院入口,264_01,帯広記念病院入口
265_01,西4条39丁目,265_01,西4条39丁目
265_02,西4条39丁目,265_01,西4条39丁目
266_01,大通34丁目,16_01,大通34丁目
266_02,大通34丁目,16_01,大通34丁目
267_01,大通31丁目,267_01,大通31丁目
267_02,大通31丁目,267_01,大通31丁目
268_01,大通南橋,268_01,大通南橋
268_02,大通南橋,268_01,大通南橋
269_01,大通25丁目,269_01,大通25丁目
269_02,大通25丁目,269_01,大通25丁目
270_01,大通24丁目,270_01,大通24丁目
270_02,大通24丁目,270_01,大通24丁目
271_01,大通22丁目,271_01,大通22丁目
271_02,大通22丁目,271_01,大通22丁目
272_01,大通18丁目,272_01,大通18丁目
272_02,大通18丁目,272_01,大通18丁目
273_01,大通16丁目,273_01,大通16丁目
273_02,大通16丁目,273_01,大通16丁目
274_01,帯広市役所前,274_01,帯広市役所前
274_02,帯広市役所前,274_01,帯広市役所前
275_01,西4条6丁目,275_01,西4条6丁目
275_02,西4条6丁目,275_01,西4条6丁目
277_01,大通6丁目,277_01,大通6丁目
277_02,大通6丁目,277_01,大通6丁目
278_01,東2条6丁目,278_01,東2条6丁目
278_02,東2条6丁目,278_01,東2条6丁目
279_01,東3条6丁目,279_01,東3条6丁目
279_02,東3条6丁目,279_01,東3条6丁目
280_01,東5条6丁目,280_01,東5条6丁目
280_02,東5条6丁目,280_01,東5条6丁目
281_01,東7条6丁目,281_01,東7条6丁目
281_02,東7条6丁目,281_01,東7条6丁目
282_01,東9条6丁目,282_01,東9条6丁目
282_02,東9条6丁目,282_01,東9条6丁目
283_01,東10条,283_01,東10条
283_02,東10条,283_01,東10条
284_01,東12条,284_01,東12条
284_02,東12条,284_01,東12条
285_01,東13条,285_01,東13条
286_01,養護学校前,286_01,養護学校前
286_02,養護学校前,286_01,養護学校前
287_01,共愛団地,287_01,共愛団地
287_02,共愛団地,287_01,共愛団地
288_01,西24条3丁目,288_01,西24条3丁目
288_02,西24条3丁目,288_01,西24条3丁目
289_01,つつじが丘霊園前,289_01,つつじが丘霊園前
289_02,つつじが丘霊園前,289_01,つつじが丘霊園前
290_01,西24条4丁目,290_01,西24条4丁目
290_02,西24条4丁目,290_01,西24条4丁目
291_01,つつじが丘小学校前,291_01,つつじが丘小学校前
291_02,つつじが丘小学校前,291_01,つつじが丘小学校前
